_time,id,ACTION,LOCATION,GATE
"""2018-12-24T10:45:00.000Z""",5b9b42b1.18f15c,ENTER Security Check,SEC-POS-2,
"""2018-12-24T10:37:00.000Z""",5b9b42b1.18f15c,ENTER Security Lane,SEC-LANE-5,
"""2018-07-02T17:49:00.000Z""",c73185f1.680198,LEAVE Security Check,SEC-POS-2,
"""2018-07-02T17:43:00.000Z""",c73185f1.680198,ENTER Security Check,SEC-POS-2,
"""2018-07-02T17:19:00.000Z""",c73185f1.680198,ENTER Security Lane,SEC-LANE-5,
"""2018-11-25T12:31:00.000Z""",74ae3996.b0a6a8,LEAVE Security Check,SEC-POS-2,
"""2018-11-25T12:29:00.000Z""",74ae3996.b0a6a8,ENTER Security Check,SEC-POS-2,
"""2018-11-25T12:21:00.000Z""",74ae3996.b0a6a8,ENTER Security Lane,SEC-LANE-5,
"""2018-03-05T16:08:00.000Z""",c0050d0f.3c129,LEAVE Security Check,SEC-POS-2,
"""2018-03-05T16:04:00.000Z""",c0050d0f.3c129,ENTER Security Check,SEC-POS-2,
"""2018-03-05T15:48:00.000Z""",c0050d0f.3c129,ENTER Security Lane,SEC-LANE-5,
"""2018-04-18T11:17:00.000Z""",6e464acd.12a9b4,LEAVE Security Check,SEC-POS-2,
"""2018-04-18T11:15:00.000Z""",6e464acd.12a9b4,ENTER Security Check,SEC-POS-2,
"""2018-04-18T11:07:00.000Z""",6e464acd.12a9b4,ENTER Security Lane,SEC-LANE-5,
"""2018-02-15T17:56:00.000Z""",d2e4c04d.a4891,LEAVE Security Check,SEC-POS-2,
"""2018-02-15T17:50:00.000Z""",d2e4c04d.a4891,ENTER Security Check,SEC-POS-2,
"""2018-02-15T17:26:00.000Z""",d2e4c04d.a4891,ENTER Security Lane,SEC-LANE-5,
"""2018-04-22T09:55:00.000Z""",cbecb461.745888,LEAVE Security Check,SEC-POS-2,
"""2018-04-22T09:53:00.000Z""",cbecb461.745888,ENTER Security Check,SEC-POS-2,
"""2018-04-22T09:45:00.000Z""",cbecb461.745888,ENTER Security Lane,SEC-LANE-5,
"""2018-04-14T09:37:00.000Z""",c2bd55ef.01ea58,LEAVE Security Check,SEC-POS-2,
"""2018-04-14T09:31:00.000Z""",c2bd55ef.01ea58,ENTER Security Check,SEC-POS-2,
"""2018-04-14T09:07:00.000Z""",c2bd55ef.01ea58,ENTER Security Lane,SEC-LANE-5,
"""2018-04-14T06:17:00.000Z""",2cbe2585.d2094a,LEAVE Security Check,SEC-POS-2,
"""2018-04-14T06:13:00.000Z""",2cbe2585.d2094a,ENTER Security Check,SEC-POS-2,
"""2018-04-14T05:57:00.000Z""",2cbe2585.d2094a,ENTER Security Lane,SEC-LANE-5,
"""2018-11-24T18:26:00.000Z""",fb41f019.09056,LEAVE Security Check,SEC-POS-2,
"""2018-11-24T18:20:00.000Z""",fb41f019.09056,ENTER Security Check,SEC-POS-2,
"""2018-11-24T17:56:00.000Z""",fb41f019.09056,ENTER Security Lane,SEC-LANE-5,
"""2018-03-17T19:35:00.000Z""",523a34ea.bde35c,LEAVE Security Check,SEC-POS-2,
"""2018-03-17T19:29:00.000Z""",523a34ea.bde35c,ENTER Security Check,SEC-POS-2,
"""2018-03-17T19:05:00.000Z""",523a34ea.bde35c,ENTER Security Lane,SEC-LANE-5,
"""2018-04-04T13:17:00.000Z""",35544ab3.a99426,LEAVE Security Check,SEC-POS-2,
"""2018-04-04T13:13:00.000Z""",35544ab3.a99426,ENTER Security Check,SEC-POS-2,
"""2018-04-04T12:57:00.000Z""",35544ab3.a99426,ENTER Security Lane,SEC-LANE-5,
"""2018-11-02T07:17:00.000Z""",8b23d182.b8a56,LEAVE Security Check,SEC-POS-2,
"""2018-11-02T07:13:00.000Z""",8b23d182.b8a56,ENTER Security Check,SEC-POS-2,
"""2018-11-02T06:57:00.000Z""",8b23d182.b8a56,ENTER Security Lane,SEC-LANE-5,
"""2018-07-03T08:46:00.000Z""",8f47cb72.d520e8,LEAVE Security Check,SEC-POS-2,
"""2018-07-03T08:40:00.000Z""",8f47cb72.d520e8,ENTER Security Check,SEC-POS-2,
"""2018-07-03T08:16:00.000Z""",8f47cb72.d520e8,ENTER Security Lane,SEC-LANE-5,
"""2018-09-14T05:01:00.000Z""",16b21c1d.805634,LEAVE Security Check,SEC-POS-2,
"""2018-09-14T04:57:00.000Z""",16b21c1d.805634,ENTER Security Check,SEC-POS-2,
"""2018-09-14T04:41:00.000Z""",16b21c1d.805634,ENTER Security Lane,SEC-LANE-5,
"""2018-08-21T14:48:00.000Z""",2a680d48.275ad2,LEAVE Security Check,SEC-POS-2,
"""2018-08-21T14:44:00.000Z""",2a680d48.275ad2,ENTER Security Check,SEC-POS-2,
"""2018-08-21T14:28:00.000Z""",2a680d48.275ad2,ENTER Security Lane,SEC-LANE-5,
"""2018-10-09T18:03:00.000Z""",ad709b49.0d81a8,LEAVE Security Check,SEC-POS-2,
"""2018-10-09T17:57:00.000Z""",ad709b49.0d81a8,ENTER Security Check,SEC-POS-2,
"""2018-10-09T17:33:00.000Z""",ad709b49.0d81a8,ENTER Security Lane,SEC-LANE-5,
"""2018-02-09T18:15:00.000Z""",9f6cb92b.181ad8,LEAVE Security Check,SEC-POS-2,
"""2018-02-09T18:09:00.000Z""",9f6cb92b.181ad8,ENTER Security Check,SEC-POS-2,
"""2018-02-09T17:45:00.000Z""",9f6cb92b.181ad8,ENTER Security Lane,SEC-LANE-5,
"""2018-09-15T04:22:00.000Z""",77f337a2.5700f8,LEAVE Security Check,SEC-POS-2,
"""2018-09-15T04:18:00.000Z""",77f337a2.5700f8,ENTER Security Check,SEC-POS-2,
"""2018-09-15T04:02:00.000Z""",77f337a2.5700f8,ENTER Security Lane,SEC-LANE-5,
"""2018-11-01T18:34:00.000Z""",4906bee1.4b86a,LEAVE Security Check,SEC-POS-2,
"""2018-11-01T18:28:00.000Z""",4906bee1.4b86a,ENTER Security Check,SEC-POS-2,
"""2018-11-01T18:04:00.000Z""",4906bee1.4b86a,ENTER Security Lane,SEC-LANE-5,
"""2018-03-02T05:06:00.000Z""",ce3b71ff.4193e,LEAVE Security Check,SEC-POS-2,
"""2018-03-02T05:02:00.000Z""",ce3b71ff.4193e,ENTER Security Check,SEC-POS-2,
"""2018-03-02T04:46:00.000Z""",ce3b71ff.4193e,ENTER Security Lane,SEC-LANE-5,
"""2018-02-06T11:01:00.000Z""",3c450d54.57f222,LEAVE Security Check,SEC-POS-2,
"""2018-02-06T10:59:00.000Z""",3c450d54.57f222,ENTER Security Check,SEC-POS-2,
"""2018-02-06T10:51:00.000Z""",3c450d54.57f222,ENTER Security Lane,SEC-LANE-5,
"""2018-12-23T14:01:00.000Z""",213cab9e.8528d4,LEAVE Security Check,SEC-POS-2,
"""2018-12-23T13:57:00.000Z""",213cab9e.8528d4,ENTER Security Check,SEC-POS-2,
"""2018-12-23T13:41:00.000Z""",213cab9e.8528d4,ENTER Security Lane,SEC-LANE-5,
"""2018-10-22T09:07:00.000Z""",5748bd26.c8a8e4,LEAVE Security Check,SEC-POS-2,
"""2018-10-22T09:01:00.000Z""",5748bd26.c8a8e4,ENTER Security Check,SEC-POS-2,
"""2018-10-22T08:37:00.000Z""",5748bd26.c8a8e4,ENTER Security Lane,SEC-LANE-5,
"""2018-05-23T12:01:00.000Z""",ff4a9523.3dbe08,LEAVE Security Check,SEC-POS-2,
"""2018-05-23T11:59:00.000Z""",ff4a9523.3dbe08,ENTER Security Check,SEC-POS-2,
"""2018-05-23T11:51:00.000Z""",ff4a9523.3dbe08,ENTER Security Lane,SEC-LANE-5,
"""2018-02-11T07:52:00.000Z""",4dc1f2ca.f1d48c,LEAVE Security Check,SEC-POS-2,
"""2018-02-11T07:46:00.000Z""",4dc1f2ca.f1d48c,ENTER Security Check,SEC-POS-2,
"""2018-02-11T07:22:00.000Z""",4dc1f2ca.f1d48c,ENTER Security Lane,SEC-LANE-5,
"""2018-12-21T19:43:00.000Z""",6018e221.8c01bc,LEAVE Security Check,SEC-POS-2,
"""2018-12-21T19:37:00.000Z""",6018e221.8c01bc,ENTER Security Check,SEC-POS-2,
"""2018-12-21T19:13:00.000Z""",6018e221.8c01bc,ENTER Security Lane,SEC-LANE-5,
"""2018-12-22T10:44:00.000Z""",46c0ffa3.e9121,LEAVE Security Check,SEC-POS-2,
"""2018-12-22T10:42:00.000Z""",46c0ffa3.e9121,ENTER Security Check,SEC-POS-2,
"""2018-12-22T10:34:00.000Z""",46c0ffa3.e9121,ENTER Security Lane,SEC-LANE-5,
"""2018-08-10T13:20:00.000Z""",1d285e90.1f6071,LEAVE Security Check,SEC-POS-2,
"""2018-08-10T13:16:00.000Z""",1d285e90.1f6071,ENTER Security Check,SEC-POS-2,
"""2018-08-10T13:00:00.000Z""",1d285e90.1f6071,ENTER Security Lane,SEC-LANE-5,
"""2018-07-12T10:53:00.000Z""",bbe9d67.c630f28,LEAVE Security Check,SEC-POS-2,
"""2018-07-12T10:51:00.000Z""",bbe9d67.c630f28,ENTER Security Check,SEC-POS-2,
"""2018-07-12T10:43:00.000Z""",bbe9d67.c630f28,ENTER Security Lane,SEC-LANE-5,
"""2018-08-28T18:17:00.000Z""",363f0b7e.8732c4,LEAVE Security Check,SEC-POS-2,
"""2018-08-28T18:11:00.000Z""",363f0b7e.8732c4,ENTER Security Check,SEC-POS-2,
"""2018-08-28T17:47:00.000Z""",363f0b7e.8732c4,ENTER Security Lane,SEC-LANE-5,
"""2018-09-21T15:13:00.000Z""",321574d6.a4306c,LEAVE Security Check,SEC-POS-2,
"""2018-09-21T15:09:00.000Z""",321574d6.a4306c,ENTER Security Check,SEC-POS-2,
"""2018-09-21T14:53:00.000Z""",321574d6.a4306c,ENTER Security Lane,SEC-LANE-5,
"""2018-02-16T11:50:00.000Z""",472472b5.193cbc,LEAVE Security Check,SEC-POS-2,
"""2018-02-16T11:48:00.000Z""",472472b5.193cbc,ENTER Security Check,SEC-POS-2,
"""2018-02-16T11:40:00.000Z""",472472b5.193cbc,ENTER Security Lane,SEC-LANE-5,
"""2018-02-03T18:12:00.000Z""",cad16b91.a52258,LEAVE Security Check,SEC-POS-2,
"""2018-02-03T18:06:00.000Z""",cad16b91.a52258,ENTER Security Check,SEC-POS-2,
"""2018-02-03T17:42:00.000Z""",cad16b91.a52258,ENTER Security Lane,SEC-LANE-5,
"""2018-07-06T18:17:00.000Z""",16054f6.48513b1,LEAVE Security Check,SEC-POS-2,
"""2018-07-06T18:11:00.000Z""",16054f6.48513b1,ENTER Security Check,SEC-POS-2,
"""2018-07-06T17:47:00.000Z""",16054f6.48513b1,ENTER Security Lane,SEC-LANE-5,
"""2018-07-29T13:15:00.000Z""",3ae9b805.5ad578,LEAVE Security Check,SEC-POS-2,
"""2018-07-29T13:11:00.000Z""",3ae9b805.5ad578,ENTER Security Check,SEC-POS-2,
"""2018-07-29T12:55:00.000Z""",3ae9b805.5ad578,ENTER Security Lane,SEC-LANE-5,
"""2018-06-16T18:53:00.000Z""",d490bdb9.f0ebe,LEAVE Security Check,SEC-POS-2,
"""2018-06-16T18:47:00.000Z""",d490bdb9.f0ebe,ENTER Security Check,SEC-POS-2,
"""2018-06-16T18:23:00.000Z""",d490bdb9.f0ebe,ENTER Security Lane,SEC-LANE-5,
"""2018-10-25T05:35:00.000Z""",3aa4ed4a.31ffb2,LEAVE Security Check,SEC-POS-2,
"""2018-10-25T05:31:00.000Z""",3aa4ed4a.31ffb2,ENTER Security Check,SEC-POS-2,
"""2018-10-25T05:15:00.000Z""",3aa4ed4a.31ffb2,ENTER Security Lane,SEC-LANE-5,
"""2018-06-01T10:05:00.000Z""",947c24ab.4a8678,LEAVE Security Check,SEC-POS-2,
"""2018-06-01T10:03:00.000Z""",947c24ab.4a8678,ENTER Security Check,SEC-POS-2,
"""2018-06-01T09:55:00.000Z""",947c24ab.4a8678,ENTER Security Lane,SEC-LANE-5,
"""2018-12-21T15:55:00.000Z""",67d3c9c.e994b38,LEAVE Security Check,SEC-POS-2,
"""2018-12-21T15:51:00.000Z""",67d3c9c.e994b38,ENTER Security Check,SEC-POS-2,
"""2018-12-21T15:35:00.000Z""",67d3c9c.e994b38,ENTER Security Lane,SEC-LANE-5,
"""2018-10-29T11:39:00.000Z""",e5407eee.1919d,LEAVE Security Check,SEC-POS-2,
"""2018-10-29T11:37:00.000Z""",e5407eee.1919d,ENTER Security Check,SEC-POS-2,
"""2018-10-29T11:29:00.000Z""",e5407eee.1919d,ENTER Security Lane,SEC-LANE-5,
"""2018-10-19T16:08:00.000Z""",ad95ae19.010bf,LEAVE Security Check,SEC-POS-2,
"""2018-10-19T16:02:00.000Z""",ad95ae19.010bf,ENTER Security Check,SEC-POS-2,
"""2018-10-19T15:38:00.000Z""",ad95ae19.010bf,ENTER Security Lane,SEC-LANE-5,
"""2018-10-18T15:49:00.000Z""",6a5aeabd.1209d4,LEAVE Security Check,SEC-POS-2,
"""2018-10-18T15:45:00.000Z""",6a5aeabd.1209d4,ENTER Security Check,SEC-POS-2,
"""2018-10-18T15:29:00.000Z""",6a5aeabd.1209d4,ENTER Security Lane,SEC-LANE-5,
"""2018-07-26T17:31:00.000Z""",b0f7edc.ecb971,LEAVE Security Check,SEC-POS-2,
"""2018-07-26T17:25:00.000Z""",b0f7edc.ecb971,ENTER Security Check,SEC-POS-2,
"""2018-07-26T17:01:00.000Z""",b0f7edc.ecb971,ENTER Security Lane,SEC-LANE-5,
"""2018-06-18T05:58:00.000Z""",eefca163.b1375,LEAVE Security Check,SEC-POS-2,
"""2018-06-18T05:54:00.000Z""",eefca163.b1375,ENTER Security Check,SEC-POS-2,
"""2018-06-18T05:38:00.000Z""",eefca163.b1375,ENTER Security Lane,SEC-LANE-5,
"""2018-09-03T16:57:00.000Z""",78557f2b.06323,LEAVE Security Check,SEC-POS-2,
"""2018-09-03T16:51:00.000Z""",78557f2b.06323,ENTER Security Check,SEC-POS-2,
"""2018-09-03T16:27:00.000Z""",78557f2b.06323,ENTER Security Lane,SEC-LANE-5,
"""2018-06-30T04:20:00.000Z""",7df2b01e.5a1e,LEAVE Security Check,SEC-POS-2,
"""2018-06-30T04:16:00.000Z""",7df2b01e.5a1e,ENTER Security Check,SEC-POS-2,
"""2018-06-30T04:00:00.000Z""",7df2b01e.5a1e,ENTER Security Lane,SEC-LANE-5,
"""2018-08-02T04:14:00.000Z""",41a61979.69d6f8,LEAVE Security Check,SEC-POS-2,
"""2018-08-02T04:10:00.000Z""",41a61979.69d6f8,ENTER Security Check,SEC-POS-2,
"""2018-08-02T03:54:00.000Z""",41a61979.69d6f8,ENTER Security Lane,SEC-LANE-5,
"""2018-06-01T07:59:00.000Z""",df6c9ad7.a8f9e8,LEAVE Security Check,SEC-POS-2,
"""2018-06-01T07:53:00.000Z""",df6c9ad7.a8f9e8,ENTER Security Check,SEC-POS-2,
"""2018-06-01T07:29:00.000Z""",df6c9ad7.a8f9e8,ENTER Security Lane,SEC-LANE-5,
"""2018-02-01T18:25:00.000Z""",cd2b77a9.b7f4e8,LEAVE Security Check,SEC-POS-2,
"""2018-02-01T18:19:00.000Z""",cd2b77a9.b7f4e8,ENTER Security Check,SEC-POS-2,
"""2018-02-01T17:55:00.000Z""",cd2b77a9.b7f4e8,ENTER Security Lane,SEC-LANE-5,
"""2018-11-24T18:49:00.000Z""",f4f46bf7.acf228,LEAVE Security Check,SEC-POS-2,
"""2018-11-24T18:43:00.000Z""",f4f46bf7.acf228,ENTER Security Check,SEC-POS-2,
"""2018-11-24T18:19:00.000Z""",f4f46bf7.acf228,ENTER Security Lane,SEC-LANE-5,
"""2018-02-17T16:57:00.000Z""",b536d4a9.537798,LEAVE Security Check,SEC-POS-2,
"""2018-02-17T16:51:00.000Z""",b536d4a9.537798,ENTER Security Check,SEC-POS-2,
"""2018-02-17T16:27:00.000Z""",b536d4a9.537798,ENTER Security Lane,SEC-LANE-5,
"""2018-12-05T18:53:00.000Z""",8846898c.e630f8,LEAVE Security Check,SEC-POS-2,
"""2018-12-05T18:47:00.000Z""",8846898c.e630f8,ENTER Security Check,SEC-POS-2,
"""2018-12-05T18:23:00.000Z""",8846898c.e630f8,ENTER Security Lane,SEC-LANE-5,
"""2018-06-27T03:57:00.000Z""",2f575139.c1d3ee,LEAVE Security Check,SEC-POS-2,
"""2018-06-27T03:53:00.000Z""",2f575139.c1d3ee,ENTER Security Check,SEC-POS-2,
"""2018-06-27T03:37:00.000Z""",2f575139.c1d3ee,ENTER Security Lane,SEC-LANE-5,
"""2018-11-14T08:29:00.000Z""",6918f470.5a63dc,LEAVE Security Check,SEC-POS-2,
"""2018-11-14T08:23:00.000Z""",6918f470.5a63dc,ENTER Security Check,SEC-POS-2,
"""2018-11-14T07:59:00.000Z""",6918f470.5a63dc,ENTER Security Lane,SEC-LANE-5,
"""2018-06-02T03:47:00.000Z""",afe31ee0.93847,LEAVE Security Check,SEC-POS-2,
"""2018-06-02T03:43:00.000Z""",afe31ee0.93847,ENTER Security Check,SEC-POS-2,
"""2018-06-02T03:27:00.000Z""",afe31ee0.93847,ENTER Security Lane,SEC-LANE-5,
"""2018-06-17T06:59:00.000Z""",57f5ce55.99d2d,LEAVE Security Check,SEC-POS-2,
"""2018-06-17T06:53:00.000Z""",57f5ce55.99d2d,ENTER Security Check,SEC-POS-2,
"""2018-06-17T06:29:00.000Z""",57f5ce55.99d2d,ENTER Security Lane,SEC-LANE-5,
"""2018-09-23T04:17:00.000Z""",df008232.90db3,LEAVE Security Check,SEC-POS-2,
"""2018-09-23T04:13:00.000Z""",df008232.90db3,ENTER Security Check,SEC-POS-2,
"""2018-09-23T03:57:00.000Z""",df008232.90db3,ENTER Security Lane,SEC-LANE-5,
"""2018-06-15T17:15:00.000Z""",cce05a7f.450888,LEAVE Security Check,SEC-POS-2,
"""2018-06-15T17:09:00.000Z""",cce05a7f.450888,ENTER Security Check,SEC-POS-2,
"""2018-06-15T16:45:00.000Z""",cce05a7f.450888,ENTER Security Lane,SEC-LANE-5,
"""2018-11-13T09:31:00.000Z""",84269cb7.317f4,LEAVE Security Check,SEC-POS-2,
"""2018-11-13T09:25:00.000Z""",84269cb7.317f4,ENTER Security Check,SEC-POS-2,
"""2018-11-13T09:01:00.000Z""",84269cb7.317f4,ENTER Security Lane,SEC-LANE-5,
"""2018-10-08T16:26:00.000Z""",6bde2eaa.24d2a,LEAVE Security Check,SEC-POS-2,
"""2018-10-08T16:20:00.000Z""",6bde2eaa.24d2a,ENTER Security Check,SEC-POS-2,
"""2018-10-08T15:56:00.000Z""",6bde2eaa.24d2a,ENTER Security Lane,SEC-LANE-5,
"""2018-04-01T11:55:00.000Z""",5f4edaf2.6b8584,LEAVE Security Check,SEC-POS-2,
"""2018-04-01T11:53:00.000Z""",5f4edaf2.6b8584,ENTER Security Check,SEC-POS-2,
"""2018-04-01T11:45:00.000Z""",5f4edaf2.6b8584,ENTER Security Lane,SEC-LANE-5,
"""2018-10-06T19:09:00.000Z""",c6591757.9cac28,LEAVE Security Check,SEC-POS-2,
"""2018-10-06T19:03:00.000Z""",c6591757.9cac28,ENTER Security Check,SEC-POS-2,
"""2018-10-06T18:39:00.000Z""",c6591757.9cac28,ENTER Security Lane,SEC-LANE-5,
"""2018-04-10T07:35:00.000Z""",ab97d27d.531bf,LEAVE Security Check,SEC-POS-2,
"""2018-04-10T07:29:00.000Z""",ab97d27d.531bf,ENTER Security Check,SEC-POS-2,
"""2018-04-10T07:05:00.000Z""",ab97d27d.531bf,ENTER Security Lane,SEC-LANE-5,
"""2018-11-10T20:02:00.000Z""",5e0288e9.e4d138,LEAVE Security Check,SEC-POS-2,
"""2018-11-10T19:56:00.000Z""",5e0288e9.e4d138,ENTER Security Check,SEC-POS-2,
"""2018-11-10T19:32:00.000Z""",5e0288e9.e4d138,ENTER Security Lane,SEC-LANE-5,
"""2018-12-25T11:05:00.000Z""",59dd12e0.e1e62c,LEAVE Security Check,SEC-POS-2,
"""2018-12-25T10:59:00.000Z""",59dd12e0.e1e62c,ENTER Security Check,SEC-POS-2,
"""2018-12-25T10:35:00.000Z""",59dd12e0.e1e62c,ENTER Security Lane,SEC-LANE-5,
"""2018-11-12T08:57:00.000Z""",b06eaf70.00f0d,LEAVE Security Check,SEC-POS-2,
"""2018-11-12T08:51:00.000Z""",b06eaf70.00f0d,ENTER Security Check,SEC-POS-2,
"""2018-11-12T08:27:00.000Z""",b06eaf70.00f0d,ENTER Security Lane,SEC-LANE-5,
"""2018-11-19T19:29:00.000Z""",b411949.c599f68,LEAVE Security Check,SEC-POS-2,
"""2018-11-19T19:23:00.000Z""",b411949.c599f68,ENTER Security Check,SEC-POS-2,
"""2018-11-19T18:59:00.000Z""",b411949.c599f68,ENTER Security Lane,SEC-LANE-5,
"""2018-07-08T18:21:00.000Z""",7432820a.8c12dc,LEAVE Security Check,SEC-POS-2,
"""2018-07-08T18:15:00.000Z""",7432820a.8c12dc,ENTER Security Check,SEC-POS-2,
"""2018-07-08T17:51:00.000Z""",7432820a.8c12dc,ENTER Security Lane,SEC-LANE-5,
"""2018-03-04T14:08:00.000Z""",e1e0cef5.7a8f9,LEAVE Security Check,SEC-POS-2,
"""2018-03-04T14:04:00.000Z""",e1e0cef5.7a8f9,ENTER Security Check,SEC-POS-2,
"""2018-03-04T13:48:00.000Z""",e1e0cef5.7a8f9,ENTER Security Lane,SEC-LANE-5,
"""2018-05-14T15:19:00.000Z""",a7a5a88b.a32f28,LEAVE Security Check,SEC-POS-2,
"""2018-05-14T15:15:00.000Z""",a7a5a88b.a32f28,ENTER Security Check,SEC-POS-2,
"""2018-05-14T14:59:00.000Z""",a7a5a88b.a32f28,ENTER Security Lane,SEC-LANE-5,
"""2018-03-06T07:26:00.000Z""",2bd3425a.a4d8de,LEAVE Security Check,SEC-POS-2,
"""2018-03-06T07:22:00.000Z""",2bd3425a.a4d8de,ENTER Security Check,SEC-POS-2,
"""2018-03-06T07:06:00.000Z""",2bd3425a.a4d8de,ENTER Security Lane,SEC-LANE-5,
"""2018-04-11T03:41:00.000Z""",a1b2edcf.f3d42,LEAVE Security Check,SEC-POS-2,
"""2018-04-11T03:37:00.000Z""",a1b2edcf.f3d42,ENTER Security Check,SEC-POS-2,
"""2018-04-11T03:21:00.000Z""",a1b2edcf.f3d42,ENTER Security Lane,SEC-LANE-5,
"""2018-03-02T07:14:00.000Z""",19146caf.f83783,LEAVE Security Check,SEC-POS-2,
"""2018-03-02T07:10:00.000Z""",19146caf.f83783,ENTER Security Check,SEC-POS-2,
"""2018-03-02T06:54:00.000Z""",19146caf.f83783,ENTER Security Lane,SEC-LANE-5,
"""2018-02-01T11:32:00.000Z""",e5b54528.669248,LEAVE Security Check,SEC-POS-2,
"""2018-02-01T11:30:00.000Z""",e5b54528.669248,ENTER Security Check,SEC-POS-2,
"""2018-02-01T11:22:00.000Z""",e5b54528.669248,ENTER Security Lane,SEC-LANE-5,
"""2018-08-16T16:42:00.000Z""",caee7ff0.ad1a6,LEAVE Security Check,SEC-POS-2,
"""2018-08-16T16:36:00.000Z""",caee7ff0.ad1a6,ENTER Security Check,SEC-POS-2,
"""2018-08-16T16:12:00.000Z""",caee7ff0.ad1a6,ENTER Security Lane,SEC-LANE-5,
"""2018-03-07T08:13:00.000Z""",7555931c.a65e4c,LEAVE Security Check,SEC-POS-2,
"""2018-03-07T08:07:00.000Z""",7555931c.a65e4c,ENTER Security Check,SEC-POS-2,
"""2018-03-07T07:43:00.000Z""",7555931c.a65e4c,ENTER Security Lane,SEC-LANE-5,
"""2018-06-04T07:41:00.000Z""",69dcb885.4d5f78,LEAVE Security Check,SEC-POS-2,
"""2018-06-04T07:35:00.000Z""",69dcb885.4d5f78,ENTER Security Check,SEC-POS-2,
"""2018-06-04T07:11:00.000Z""",69dcb885.4d5f78,ENTER Security Lane,SEC-LANE-5,
"""2018-02-13T07:51:00.000Z""",3a408e86.7ed6c2,LEAVE Security Check,SEC-POS-2,
"""2018-02-13T07:45:00.000Z""",3a408e86.7ed6c2,ENTER Security Check,SEC-POS-2,
"""2018-02-13T07:21:00.000Z""",3a408e86.7ed6c2,ENTER Security Lane,SEC-LANE-5,
"""2018-04-08T08:08:00.000Z""",b4999ec1.cae9e,LEAVE Security Check,SEC-POS-2,
"""2018-04-08T08:02:00.000Z""",b4999ec1.cae9e,ENTER Security Check,SEC-POS-2,
"""2018-04-08T07:38:00.000Z""",b4999ec1.cae9e,ENTER Security Lane,SEC-LANE-5,
"""2018-10-23T13:16:00.000Z""",e085c5b4.201b98,LEAVE Security Check,SEC-POS-2,
"""2018-10-23T13:12:00.000Z""",e085c5b4.201b98,ENTER Security Check,SEC-POS-2,
"""2018-10-23T12:56:00.000Z""",e085c5b4.201b98,ENTER Security Lane,SEC-LANE-5,
"""2018-09-01T17:32:00.000Z""",633f2164.2851a,LEAVE Security Check,SEC-POS-2,
"""2018-09-01T17:26:00.000Z""",633f2164.2851a,ENTER Security Check,SEC-POS-2,
"""2018-09-01T17:02:00.000Z""",633f2164.2851a,ENTER Security Lane,SEC-LANE-5,
"""2018-06-09T10:18:00.000Z""",d78d9bea.1bc148,LEAVE Security Check,SEC-POS-2,
"""2018-06-09T10:16:00.000Z""",d78d9bea.1bc148,ENTER Security Check,SEC-POS-2,
"""2018-06-09T10:08:00.000Z""",d78d9bea.1bc148,ENTER Security Lane,SEC-LANE-5,
"""2018-03-06T09:23:00.000Z""",1f81b54d.9dd2eb,LEAVE Security Check,SEC-POS-2,
"""2018-03-06T09:17:00.000Z""",1f81b54d.9dd2eb,ENTER Security Check,SEC-POS-2,
"""2018-03-06T08:53:00.000Z""",1f81b54d.9dd2eb,ENTER Security Lane,SEC-LANE-5,
"""2018-04-18T05:37:00.000Z""",dd6d2ec9.970ce,LEAVE Security Check,SEC-POS-2,
"""2018-04-18T05:33:00.000Z""",dd6d2ec9.970ce,ENTER Security Check,SEC-POS-2,
"""2018-04-18T05:17:00.000Z""",dd6d2ec9.970ce,ENTER Security Lane,SEC-LANE-5,
"""2018-09-23T18:42:00.000Z""",f82ba73b.60b438,LEAVE Security Check,SEC-POS-2,
"""2018-09-23T18:36:00.000Z""",f82ba73b.60b438,ENTER Security Check,SEC-POS-2,
"""2018-09-23T18:12:00.000Z""",f82ba73b.60b438,ENTER Security Lane,SEC-LANE-5,
"""2018-06-26T14:05:00.000Z""",70e98c1e.1809c4,LEAVE Security Check,SEC-POS-2,
"""2018-06-26T14:01:00.000Z""",70e98c1e.1809c4,ENTER Security Check,SEC-POS-2,
"""2018-06-26T13:45:00.000Z""",70e98c1e.1809c4,ENTER Security Lane,SEC-LANE-5,
"""2018-09-04T09:00:00.000Z""",d517cd49.c754d,LEAVE Security Check,SEC-POS-2,
"""2018-09-04T08:54:00.000Z""",d517cd49.c754d,ENTER Security Check,SEC-POS-2,
"""2018-09-04T08:30:00.000Z""",d517cd49.c754d,ENTER Security Lane,SEC-LANE-5,
"""2018-08-27T04:39:00.000Z""",5d76010f.8c4ab,LEAVE Security Check,SEC-POS-2,
"""2018-08-27T04:35:00.000Z""",5d76010f.8c4ab,ENTER Security Check,SEC-POS-2,
"""2018-08-27T04:19:00.000Z""",5d76010f.8c4ab,ENTER Security Lane,SEC-LANE-5,
"""2018-08-18T08:18:00.000Z""",261fa6f2.1688da,LEAVE Security Check,SEC-POS-2,
"""2018-08-18T08:12:00.000Z""",261fa6f2.1688da,ENTER Security Check,SEC-POS-2,
"""2018-08-18T07:48:00.000Z""",261fa6f2.1688da,ENTER Security Lane,SEC-LANE-5,
"""2018-11-30T04:57:00.000Z""",f4e5ae25.15c43,LEAVE Security Check,SEC-POS-2,
"""2018-11-30T04:53:00.000Z""",f4e5ae25.15c43,ENTER Security Check,SEC-POS-2,
