_time,pax_id,OPERATION,LOCATION,GATE
"""2018-11-30T18:47:00.000Z""",c5d8d51b.858858,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-30T20:11:00.000Z""",c5d8d51b.858858,ENTER Duty Free Area,Terminal 1,
"""2018-11-30T20:47:00.000Z""",c5d8d51b.858858,ENTER Dining Area,Terminal 1,
"""2018-11-30T23:20:00.000Z""",c5d8d51b.858858,BOARD Aircraft,Terminal 1,A11
"""2018-12-13T05:03:00.000Z""",e19facdb.a4448,Passport Control,Border-Control Booth 1,
"""2018-12-13T06:03:00.000Z""",e19facdb.a4448,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-13T06:17:00.000Z""",e19facdb.a4448,LEAVE Duty Free Area,Terminal 1,
"""2018-12-13T07:23:00.000Z""",e19facdb.a4448,LEAVE Dining Area,Terminal 1,
"""2018-12-13T07:35:00.000Z""",e19facdb.a4448,ENTER Bording Gate Area,Terminal 1,B11
"""2018-12-13T05:13:00.000Z""",e19facdb.a4448,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-13T06:09:00.000Z""",e19facdb.a4448,ENTER Duty Free Area,Terminal 1,
"""2018-12-13T06:33:00.000Z""",e19facdb.a4448,ENTER Dining Area,Terminal 1,
"""2018-12-13T08:15:00.000Z""",e19facdb.a4448,BOARD Aircraft,Terminal 1,B11
"""2018-09-13T17:18:00.000Z""",b1e3b35f.717d1,ENTER Bording Gate Area,Terminal 1,A17
"""2018-09-13T18:18:00.000Z""",b1e3b35f.717d1,BOARD Aircraft,Terminal 1,A17
"""2018-02-07T15:49:00.000Z""",769f91b8.57237,Passport Control,Border-Control Booth 1,
"""2018-02-07T16:49:00.000Z""",769f91b8.57237,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-07T17:01:00.000Z""",769f91b8.57237,ENTER Bording Gate Area,Terminal 1,A14
"""2018-02-07T15:59:00.000Z""",769f91b8.57237,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-07T17:41:00.000Z""",769f91b8.57237,BOARD Aircraft,Terminal 1,A14
"""2018-06-05T06:13:00.000Z""",1727931d.be862d,Passport Control,Border-Control Booth 1,
"""2018-06-05T07:19:00.000Z""",1727931d.be862d,LEAVE Dining Area,Terminal 1,
"""2018-06-05T07:31:00.000Z""",1727931d.be862d,ENTER Bording Gate Area,Terminal 1,B3
"""2018-06-05T06:29:00.000Z""",1727931d.be862d,ENTER Dining Area,Terminal 1,
"""2018-06-05T08:11:00.000Z""",1727931d.be862d,BOARD Aircraft,Terminal 1,B3
"""2018-06-21T05:56:00.000Z""",72605ba3.5b4844,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-06-21T07:02:00.000Z""",72605ba3.5b4844,LEAVE Dining Area,Terminal 1,
"""2018-06-21T07:14:00.000Z""",72605ba3.5b4844,ENTER Bording Gate Area,Terminal 1,A14
"""2018-06-21T05:06:00.000Z""",72605ba3.5b4844,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-06-21T06:12:00.000Z""",72605ba3.5b4844,ENTER Dining Area,Terminal 1,
"""2018-06-21T07:54:00.000Z""",72605ba3.5b4844,BOARD Aircraft,Terminal 1,A14
"""2018-07-05T18:33:00.000Z""",77d74b9c.949bb4,LEAVE Duty Free Area,Terminal 1,
"""2018-07-05T20:03:00.000Z""",77d74b9c.949bb4,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-05T22:03:00.000Z""",77d74b9c.949bb4,LEAVE Dining Area,Terminal 1,
"""2018-07-05T22:21:00.000Z""",77d74b9c.949bb4,ENTER Bording Gate Area,Terminal 1,B17
"""2018-07-05T20:24:00.000Z""",77d74b9c.949bb4,LEAVE Duty Free Area,Terminal 1,
"""2018-07-05T18:48:00.000Z""",77d74b9c.949bb4,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-05T20:48:00.000Z""",77d74b9c.949bb4,ENTER Dining Area,Terminal 1,
"""2018-07-05T23:21:00.000Z""",77d74b9c.949bb4,BOARD Aircraft,Terminal 1,B17
"""2018-07-05T20:12:00.000Z""",77d74b9c.949bb4,ENTER Duty Free Area,Terminal 1,
"""2018-07-05T18:21:00.000Z""",77d74b9c.949bb4,ENTER Duty Free Area,Terminal 1,
"""2018-09-19T07:33:00.000Z""",14c8686e.6c02e8,LEAVE Dining Area,Terminal 1,
"""2018-09-19T07:45:00.000Z""",14c8686e.6c02e8,ENTER Bording Gate Area,Terminal 1,B4
"""2018-09-19T06:43:00.000Z""",14c8686e.6c02e8,ENTER Dining Area,Terminal 1,
"""2018-09-19T08:25:00.000Z""",14c8686e.6c02e8,BOARD Aircraft,Terminal 1,B4
"""2018-03-03T13:50:00.000Z""",e8934949.5b5f88,Passport Control,Border-Control Booth 1,
"""2018-03-03T14:50:00.000Z""",e8934949.5b5f88,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-03-03T15:56:00.000Z""",e8934949.5b5f88,LEAVE Dining Area,Terminal 1,
"""2018-03-03T16:08:00.000Z""",e8934949.5b5f88,ENTER Bording Gate Area,Terminal 1,B3
"""2018-03-03T14:00:00.000Z""",e8934949.5b5f88,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-03-03T15:06:00.000Z""",e8934949.5b5f88,ENTER Dining Area,Terminal 1,
"""2018-03-03T16:48:00.000Z""",e8934949.5b5f88,BOARD Aircraft,Terminal 1,B3
"""2018-02-14T12:35:00.000Z""",d5760a03.e7a188,LEAVE Duty Free Area,Terminal 1,
"""2018-02-14T12:41:00.000Z""",d5760a03.e7a188,ENTER Bording Gate Area,Terminal 1,A17
"""2018-02-14T12:31:00.000Z""",d5760a03.e7a188,ENTER Duty Free Area,Terminal 1,
"""2018-02-14T13:01:00.000Z""",d5760a03.e7a188,BOARD Aircraft,Terminal 1,A17
"""2018-07-04T09:53:00.000Z""",ae14677f.c232b8,LEAVE Duty Free Area,Terminal 1,
"""2018-07-04T11:32:00.000Z""",ae14677f.c232b8,LEAVE Dining Area,Terminal 1,
"""2018-07-04T11:50:00.000Z""",ae14677f.c232b8,ENTER Bording Gate Area,Terminal 1,B4
"""2018-07-04T09:41:00.000Z""",ae14677f.c232b8,ENTER Duty Free Area,Terminal 1,
"""2018-07-04T10:17:00.000Z""",ae14677f.c232b8,ENTER Dining Area,Terminal 1,
"""2018-07-04T12:50:00.000Z""",ae14677f.c232b8,BOARD Aircraft,Terminal 1,B4
"""2018-06-05T05:06:00.000Z""",63c9f90d.69c128,ENTER Bording Gate Area,Terminal 1,A2
"""2018-06-05T05:46:00.000Z""",63c9f90d.69c128,BOARD Aircraft,Terminal 1,A2
"""2018-07-14T10:43:00.000Z""",eed4c893.7381e8,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-14T10:50:00.000Z""",eed4c893.7381e8,LEAVE Duty Free Area,Terminal 1,
"""2018-07-14T10:56:00.000Z""",eed4c893.7381e8,ENTER Bording Gate Area,Terminal 1,A4
"""2018-07-14T10:18:00.000Z""",eed4c893.7381e8,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-14T10:46:00.000Z""",eed4c893.7381e8,ENTER Duty Free Area,Terminal 1,
"""2018-07-14T11:16:00.000Z""",eed4c893.7381e8,BOARD Aircraft,Terminal 1,A4
"""2018-03-17T11:34:00.000Z""",8efa6401.1c4618,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-03-17T11:41:00.000Z""",8efa6401.1c4618,LEAVE Duty Free Area,Terminal 1,
"""2018-03-17T11:47:00.000Z""",8efa6401.1c4618,ENTER Bording Gate Area,Terminal 1,B2
"""2018-03-17T11:09:00.000Z""",8efa6401.1c4618,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-03-17T11:37:00.000Z""",8efa6401.1c4618,ENTER Duty Free Area,Terminal 1,
"""2018-03-17T12:07:00.000Z""",8efa6401.1c4618,BOARD Aircraft,Terminal 1,B2
"""2018-11-03T06:47:00.000Z""",811c6fbb.1cd63,Passport Control,Border-Control Booth 1,
"""2018-11-03T07:53:00.000Z""",811c6fbb.1cd63,LEAVE Dining Area,Terminal 1,
"""2018-11-03T08:05:00.000Z""",811c6fbb.1cd63,ENTER Bording Gate Area,Terminal 1,B13
"""2018-11-03T07:03:00.000Z""",811c6fbb.1cd63,ENTER Dining Area,Terminal 1,
"""2018-11-03T08:45:00.000Z""",811c6fbb.1cd63,BOARD Aircraft,Terminal 1,B13
"""2018-10-25T14:14:00.000Z""",d0698236.b36a9,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-10-25T15:20:00.000Z""",d0698236.b36a9,LEAVE Dining Area,Terminal 1,
"""2018-10-25T15:32:00.000Z""",d0698236.b36a9,ENTER Bording Gate Area,Terminal 1,B11
"""2018-10-25T13:24:00.000Z""",d0698236.b36a9,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-10-25T14:30:00.000Z""",d0698236.b36a9,ENTER Dining Area,Terminal 1,
"""2018-10-25T16:12:00.000Z""",d0698236.b36a9,BOARD Aircraft,Terminal 1,B11
"""2018-02-16T07:41:00.000Z""",c06afcc7.90f1b,ENTER Bording Gate Area,Terminal 1,B10
"""2018-02-16T08:21:00.000Z""",c06afcc7.90f1b,BOARD Aircraft,Terminal 1,B10
"""2018-09-10T17:21:00.000Z""",6c926f54.45a93,LEAVE Duty Free Area,Terminal 1,
"""2018-09-10T18:51:00.000Z""",6c926f54.45a93,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-09-10T20:51:00.000Z""",6c926f54.45a93,LEAVE Dining Area,Terminal 1,
"""2018-09-10T21:09:00.000Z""",6c926f54.45a93,ENTER Bording Gate Area,Terminal 1,B9
"""2018-09-10T19:12:00.000Z""",6c926f54.45a93,LEAVE Duty Free Area,Terminal 1,
"""2018-09-10T17:36:00.000Z""",6c926f54.45a93,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-09-10T19:36:00.000Z""",6c926f54.45a93,ENTER Dining Area,Terminal 1,
"""2018-09-10T22:09:00.000Z""",6c926f54.45a93,BOARD Aircraft,Terminal 1,B9
"""2018-09-10T19:00:00.000Z""",6c926f54.45a93,ENTER Duty Free Area,Terminal 1,
"""2018-09-10T17:09:00.000Z""",6c926f54.45a93,ENTER Duty Free Area,Terminal 1,
"""2018-02-04T15:21:00.000Z""",da231218.cf34b,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-04T16:27:00.000Z""",da231218.cf34b,LEAVE Dining Area,Terminal 1,
"""2018-02-04T16:39:00.000Z""",da231218.cf34b,ENTER Bording Gate Area,Terminal 1,A19
"""2018-02-04T14:31:00.000Z""",da231218.cf34b,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-04T15:37:00.000Z""",da231218.cf34b,ENTER Dining Area,Terminal 1,
"""2018-02-04T17:19:00.000Z""",da231218.cf34b,BOARD Aircraft,Terminal 1,A19
"""2018-02-06T06:40:00.000Z""",8c1aa7ae.e44698,Passport Control,Border-Control Booth 1,
"""2018-02-06T07:46:00.000Z""",8c1aa7ae.e44698,LEAVE Dining Area,Terminal 1,
"""2018-02-06T07:58:00.000Z""",8c1aa7ae.e44698,ENTER Bording Gate Area,Terminal 1,B1
"""2018-02-06T06:56:00.000Z""",8c1aa7ae.e44698,ENTER Dining Area,Terminal 1,
"""2018-02-06T08:38:00.000Z""",8c1aa7ae.e44698,BOARD Aircraft,Terminal 1,B1
"""2018-07-27T10:51:00.000Z""",b15a2955.143918,LEAVE Dining Area,Terminal 1,
"""2018-07-27T11:09:00.000Z""",b15a2955.143918,ENTER Bording Gate Area,Terminal 1,B2
"""2018-07-27T09:36:00.000Z""",b15a2955.143918,ENTER Dining Area,Terminal 1,
"""2018-07-27T12:09:00.000Z""",b15a2955.143918,BOARD Aircraft,Terminal 1,B2
"""2018-02-19T13:02:00.000Z""",b64de47.e44ea18,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-19T13:09:00.000Z""",b64de47.e44ea18,LEAVE Duty Free Area,Terminal 1,
"""2018-02-19T13:15:00.000Z""",b64de47.e44ea18,ENTER Bording Gate Area,Terminal 1,B7
"""2018-02-19T12:37:00.000Z""",b64de47.e44ea18,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-19T13:05:00.000Z""",b64de47.e44ea18,ENTER Duty Free Area,Terminal 1,
"""2018-02-19T13:35:00.000Z""",b64de47.e44ea18,BOARD Aircraft,Terminal 1,B7
"""2018-02-17T11:44:00.000Z""",950b5574.b63748,LEAVE Duty Free Area,Terminal 1,
"""2018-02-17T12:14:00.000Z""",950b5574.b63748,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-17T12:54:00.000Z""",950b5574.b63748,LEAVE Dining Area,Terminal 1,
"""2018-02-17T13:00:00.000Z""",950b5574.b63748,ENTER Bording Gate Area,Terminal 1,B4
"""2018-02-17T12:21:00.000Z""",950b5574.b63748,LEAVE Duty Free Area,Terminal 1,
"""2018-02-17T11:49:00.000Z""",950b5574.b63748,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-17T12:29:00.000Z""",950b5574.b63748,ENTER Dining Area,Terminal 1,
"""2018-02-17T13:20:00.000Z""",950b5574.b63748,BOARD Aircraft,Terminal 1,B4
"""2018-02-17T12:17:00.000Z""",950b5574.b63748,ENTER Duty Free Area,Terminal 1,
"""2018-02-17T11:40:00.000Z""",950b5574.b63748,ENTER Duty Free Area,Terminal 1,
"""2018-06-04T20:14:00.000Z""",c9362d71.fbc41,LEAVE Dining Area,Terminal 1,
"""2018-06-04T20:32:00.000Z""",c9362d71.fbc41,ENTER Bording Gate Area,Terminal 1,A12
"""2018-06-04T18:59:00.000Z""",c9362d71.fbc41,ENTER Dining Area,Terminal 1,
"""2018-06-04T21:32:00.000Z""",c9362d71.fbc41,BOARD Aircraft,Terminal 1,A12
"""2018-08-21T19:54:00.000Z""",4ac0c9ec.48d498,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-08-21T20:15:00.000Z""",4ac0c9ec.48d498,LEAVE Duty Free Area,Terminal 1,
"""2018-08-21T21:54:00.000Z""",4ac0c9ec.48d498,LEAVE Dining Area,Terminal 1,
"""2018-08-21T22:12:00.000Z""",4ac0c9ec.48d498,ENTER Bording Gate Area,Terminal 1,A9
"""2018-08-21T18:39:00.000Z""",4ac0c9ec.48d498,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-08-21T20:03:00.000Z""",4ac0c9ec.48d498,ENTER Duty Free Area,Terminal 1,
"""2018-08-21T20:39:00.000Z""",4ac0c9ec.48d498,ENTER Dining Area,Terminal 1,
"""2018-08-21T23:12:00.000Z""",4ac0c9ec.48d498,BOARD Aircraft,Terminal 1,A9
"""2018-03-01T15:35:00.000Z""",96fd6df3.15ad4,LEAVE Duty Free Area,Terminal 1,
"""2018-03-01T16:41:00.000Z""",96fd6df3.15ad4,LEAVE Dining Area,Terminal 1,
"""2018-03-01T16:53:00.000Z""",96fd6df3.15ad4,ENTER Bording Gate Area,Terminal 1,A9
"""2018-03-01T15:27:00.000Z""",96fd6df3.15ad4,ENTER Duty Free Area,Terminal 1,
"""2018-03-01T15:51:00.000Z""",96fd6df3.15ad4,ENTER Dining Area,Terminal 1,
"""2018-03-01T17:33:00.000Z""",96fd6df3.15ad4,BOARD Aircraft,Terminal 1,A9
"""2018-09-07T11:58:00.000Z""",e3363aaa.b09a78,Passport Control,Border-Control Booth 1,
"""2018-09-07T12:31:00.000Z""",e3363aaa.b09a78,LEAVE Dining Area,Terminal 1,
"""2018-09-07T12:37:00.000Z""",e3363aaa.b09a78,ENTER Bording Gate Area,Terminal 1,B11
"""2018-09-07T12:06:00.000Z""",e3363aaa.b09a78,ENTER Dining Area,Terminal 1,
"""2018-09-07T12:57:00.000Z""",e3363aaa.b09a78,BOARD Aircraft,Terminal 1,B11
"""2018-02-01T15:25:00.000Z""",79c4e90.33ed118,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-01T15:39:00.000Z""",79c4e90.33ed118,LEAVE Duty Free Area,Terminal 1,
"""2018-02-01T16:45:00.000Z""",79c4e90.33ed118,LEAVE Dining Area,Terminal 1,
"""2018-02-01T16:57:00.000Z""",79c4e90.33ed118,ENTER Bording Gate Area,Terminal 1,B9
"""2018-02-01T14:35:00.000Z""",79c4e90.33ed118,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-01T15:31:00.000Z""",79c4e90.33ed118,ENTER Duty Free Area,Terminal 1,
"""2018-02-01T15:55:00.000Z""",79c4e90.33ed118,ENTER Dining Area,Terminal 1,
"""2018-02-01T17:37:00.000Z""",79c4e90.33ed118,BOARD Aircraft,Terminal 1,B9
"""2018-12-02T11:26:00.000Z""",d90b5f3a.1a478,LEAVE Dining Area,Terminal 1,
"""2018-12-02T11:44:00.000Z""",d90b5f3a.1a478,ENTER Bording Gate Area,Terminal 1,A17
"""2018-12-02T10:11:00.000Z""",d90b5f3a.1a478,ENTER Dining Area,Terminal 1,
"""2018-12-02T12:44:00.000Z""",d90b5f3a.1a478,BOARD Aircraft,Terminal 1,A17
"""2018-11-08T11:00:00.000Z""",b1e01f0c.755ca,Passport Control,Border-Control Booth 1,
"""2018-11-08T11:33:00.000Z""",b1e01f0c.755ca,LEAVE Dining Area,Terminal 1,
"""2018-11-08T11:39:00.000Z""",b1e01f0c.755ca,ENTER Bording Gate Area,Terminal 1,A6
"""2018-11-08T11:08:00.000Z""",b1e01f0c.755ca,ENTER Dining Area,Terminal 1,
"""2018-11-08T11:59:00.000Z""",b1e01f0c.755ca,BOARD Aircraft,Terminal 1,A6
"""2018-10-20T13:34:00.000Z""",3c89f53f.6c631a,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-10-20T13:48:00.000Z""",3c89f53f.6c631a,LEAVE Duty Free Area,Terminal 1,
"""2018-10-20T14:54:00.000Z""",3c89f53f.6c631a,LEAVE Dining Area,Terminal 1,
"""2018-10-20T15:06:00.000Z""",3c89f53f.6c631a,ENTER Bording Gate Area,Terminal 1,B19
"""2018-10-20T12:44:00.000Z""",3c89f53f.6c631a,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-10-20T13:40:00.000Z""",3c89f53f.6c631a,ENTER Duty Free Area,Terminal 1,
"""2018-10-20T14:04:00.000Z""",3c89f53f.6c631a,ENTER Dining Area,Terminal 1,
"""2018-10-20T15:46:00.000Z""",3c89f53f.6c631a,BOARD Aircraft,Terminal 1,B19
"""2018-10-10T06:43:00.000Z""",66ede65a.0d19e8,LEAVE Dining Area,Terminal 1,
"""2018-10-10T06:55:00.000Z""",66ede65a.0d19e8,ENTER Bording Gate Area,Terminal 1,A1
"""2018-10-10T05:53:00.000Z""",66ede65a.0d19e8,ENTER Dining Area,Terminal 1,
"""2018-10-10T07:35:00.000Z""",66ede65a.0d19e8,BOARD Aircraft,Terminal 1,A1
"""2018-07-23T14:17:00.000Z""",17cf3401.fd93dc,Passport Control,Border-Control Booth 1,
"""2018-07-23T15:23:00.000Z""",17cf3401.fd93dc,LEAVE Dining Area,Terminal 1,
"""2018-07-23T15:35:00.000Z""",17cf3401.fd93dc,ENTER Bording Gate Area,Terminal 1,B14
"""2018-07-23T14:33:00.000Z""",17cf3401.fd93dc,ENTER Dining Area,Terminal 1,
"""2018-07-23T16:15:00.000Z""",17cf3401.fd93dc,BOARD Aircraft,Terminal 1,B14
"""2018-02-21T13:34:00.000Z""",adb4f978.9f8768,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-02-21T13:40:00.000Z""",adb4f978.9f8768,ENTER Bording Gate Area,Terminal 1,B5
"""2018-02-21T13:09:00.000Z""",adb4f978.9f8768,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-02-21T14:00:00.000Z""",adb4f978.9f8768,BOARD Aircraft,Terminal 1,B5
"""2018-08-19T06:03:00.000Z""",3bd546c1.abacba,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-08-19T06:17:00.000Z""",3bd546c1.abacba,LEAVE Duty Free Area,Terminal 1,
"""2018-08-19T06:29:00.000Z""",3bd546c1.abacba,ENTER Bording Gate Area,Terminal 1,A14
"""2018-08-19T05:13:00.000Z""",3bd546c1.abacba,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-08-19T06:09:00.000Z""",3bd546c1.abacba,ENTER Duty Free Area,Terminal 1,
"""2018-08-19T07:09:00.000Z""",3bd546c1.abacba,BOARD Aircraft,Terminal 1,A14
"""2018-07-02T10:12:00.000Z""",e0f66fa.3b8eb9,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-07-02T10:33:00.000Z""",e0f66fa.3b8eb9,LEAVE Duty Free Area,Terminal 1,
"""2018-07-02T12:12:00.000Z""",e0f66fa.3b8eb9,LEAVE Dining Area,Terminal 1,
"""2018-07-02T12:30:00.000Z""",e0f66fa.3b8eb9,ENTER Bording Gate Area,Terminal 1,B3
"""2018-07-02T08:57:00.000Z""",e0f66fa.3b8eb9,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-07-02T10:21:00.000Z""",e0f66fa.3b8eb9,ENTER Duty Free Area,Terminal 1,
"""2018-07-02T10:57:00.000Z""",e0f66fa.3b8eb9,ENTER Dining Area,Terminal 1,
"""2018-07-02T13:30:00.000Z""",e0f66fa.3b8eb9,BOARD Aircraft,Terminal 1,B3
"""2018-11-13T06:06:00.000Z""",7f3b0ec5.ad0b9,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-13T07:12:00.000Z""",7f3b0ec5.ad0b9,LEAVE Dining Area,Terminal 1,
"""2018-11-13T07:24:00.000Z""",7f3b0ec5.ad0b9,ENTER Bording Gate Area,Terminal 1,B17
"""2018-11-13T05:16:00.000Z""",7f3b0ec5.ad0b9,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-13T06:22:00.000Z""",7f3b0ec5.ad0b9,ENTER Dining Area,Terminal 1,
"""2018-11-13T08:04:00.000Z""",7f3b0ec5.ad0b9,BOARD Aircraft,Terminal 1,B17
"""2018-11-16T12:17:00.000Z""",b076137c.36917,LEAVE Duty Free Area,Terminal 1,
"""2018-11-16T12:50:00.000Z""",b076137c.36917,LEAVE Dining Area,Terminal 1,
"""2018-11-16T12:56:00.000Z""",b076137c.36917,ENTER Bording Gate Area,Terminal 1,A18
"""2018-11-16T12:13:00.000Z""",b076137c.36917,ENTER Duty Free Area,Terminal 1,
"""2018-11-16T12:25:00.000Z""",b076137c.36917,ENTER Dining Area,Terminal 1,
"""2018-11-16T13:16:00.000Z""",b076137c.36917,BOARD Aircraft,Terminal 1,A18
"""2018-10-10T16:32:00.000Z""",e5684563.8cc608,Passport Control,Border-Control Booth 1,
"""2018-10-10T18:11:00.000Z""",e5684563.8cc608,LEAVE Dining Area,Terminal 1,
"""2018-10-10T18:29:00.000Z""",e5684563.8cc608,ENTER Bording Gate Area,Terminal 1,A1
"""2018-10-10T16:56:00.000Z""",e5684563.8cc608,ENTER Dining Area,Terminal 1,
"""2018-10-10T19:29:00.000Z""",e5684563.8cc608,BOARD Aircraft,Terminal 1,A1
"""2018-12-12T11:07:00.000Z""",44151a0e.c29ce4,LEAVE Dining Area,Terminal 1,
"""2018-12-12T11:25:00.000Z""",44151a0e.c29ce4,ENTER Bording Gate Area,Terminal 1,A17
"""2018-12-12T09:52:00.000Z""",44151a0e.c29ce4,ENTER Dining Area,Terminal 1,
"""2018-12-12T12:25:00.000Z""",44151a0e.c29ce4,BOARD Aircraft,Terminal 1,A17
"""2018-12-07T05:32:00.000Z""",eb8a68d4.a39a28,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-12-07T05:44:00.000Z""",eb8a68d4.a39a28,ENTER Bording Gate Area,Terminal 1,B8
"""2018-12-07T04:42:00.000Z""",eb8a68d4.a39a28,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-12-07T06:24:00.000Z""",eb8a68d4.a39a28,BOARD Aircraft,Terminal 1,B8
"""2018-06-21T15:30:00.000Z""",ab7bf1f7.3941f,Passport Control,Border-Control Booth 1,
"""2018-06-21T16:36:00.000Z""",ab7bf1f7.3941f,LEAVE Dining Area,Terminal 1,
"""2018-06-21T16:48:00.000Z""",ab7bf1f7.3941f,ENTER Bording Gate Area,Terminal 1,A11
"""2018-06-21T15:46:00.000Z""",ab7bf1f7.3941f,ENTER Dining Area,Terminal 1,
"""2018-06-21T17:28:00.000Z""",ab7bf1f7.3941f,BOARD Aircraft,Terminal 1,A11
"""2018-05-29T14:22:00.000Z""",ad9acad2.b3a6d8,LEAVE Dining Area,Terminal 1,
"""2018-05-29T14:34:00.000Z""",ad9acad2.b3a6d8,ENTER Bording Gate Area,Terminal 1,A13
"""2018-05-29T13:32:00.000Z""",ad9acad2.b3a6d8,ENTER Dining Area,Terminal 1,
"""2018-05-29T15:14:00.000Z""",ad9acad2.b3a6d8,BOARD Aircraft,Terminal 1,A13
"""2018-11-08T15:28:00.000Z""",637883cc.5c240c,LEAVE Duty Free Area,Terminal 1,
"""2018-11-08T16:28:00.000Z""",637883cc.5c240c,LEAVE Frequent Flyer Lounge,Terminal 1,
"""2018-11-08T17:48:00.000Z""",637883cc.5c240c,LEAVE Dining Area,Terminal 1,
"""2018-11-08T18:00:00.000Z""",637883cc.5c240c,ENTER Bording Gate Area,Terminal 1,A8
"""2018-11-08T16:42:00.000Z""",637883cc.5c240c,LEAVE Duty Free Area,Terminal 1,
"""2018-11-08T15:38:00.000Z""",637883cc.5c240c,ENTER Frequent Flyer Lounge,Terminal 1,
"""2018-11-08T16:58:00.000Z""",637883cc.5c240c,ENTER Dining Area,Terminal 1,
"""2018-11-08T18:40:00.000Z""",637883cc.5c240c,BOARD Aircraft,Terminal 1,A8
"""2018-11-08T16:34:00.000Z""",637883cc.5c240c,ENTER Duty Free Area,Terminal 1,
"""2018-11-08T15:20:00.000Z""",637883cc.5c240c,ENTER Duty Free Area,Terminal 1,
"""2018-02-10T08:17:00.000Z""",29c54f2a.cac61,Passport Control,Border-Control Booth 1,
"""2018-02-10T08:38:00.000Z""",29c54f2a.cac61,LEAVE Duty Free Area,Terminal 1,
"""2018-02-10T10:17:00.000Z""",29c54f2a.cac61,LEAVE Dining Area,Terminal 1,
"""2018-02-10T10:35:00.000Z""",29c54f2a.cac61,ENTER Bording Gate Area,Terminal 1,A16
"""2018-02-10T08:26:00.000Z""",29c54f2a.cac61,ENTER Duty Free Area,Terminal 1,
"""2018-02-10T09:02:00.000Z""",29c54f2a.cac61,ENTER Dining Area,Terminal 1,
"""2018-02-10T11:35:00.000Z""",29c54f2a.cac61,BOARD Aircraft,Terminal 1,A16
"""2018-08-04T11:48:00.000Z""",48fc0707.1c7ed8,LEAVE Duty Free Area,Terminal 1,
"""2018-08-04T11:54:00.000Z""",48fc0707.1c7ed8,ENTER Bording Gate Area,Terminal 1,B6
"""2018-08-04T11:44:00.000Z""",48fc0707.1c7ed8,ENTER Duty Free Area,Terminal 1,
"""2018-08-04T12:14:00.000Z""",48fc0707.1c7ed8,BOARD Aircraft,Terminal 1,B6
"""2018-04-26T18:10:00.000Z""",444a3041.44eb5,LEAVE Dining Area,Terminal 1,
"""2018-04-26T18:28:00.000Z""",444a3041.44eb5,ENTER Bording Gate Area,Terminal 1,A11
"""2018-04-26T16:55:00.000Z""",444a3041.44eb5,ENTER Dining Area,Terminal 1,
"""2018-04-26T19:28:00.000Z""",444a3041.44eb5,BOARD Aircraft,Terminal 1,A11
"""2018-12-08T16:44:00.000Z""",1e4312b9.5e221d,LEAVE Dining Area,Terminal 1,
"""2018-12-08T16:56:00.000Z""",1e4312b9.5e221d,ENTER Bording Gate Area,Terminal 1,A9
"""2018-12-08T15:54:00.000Z""",1e4312b9.5e221d,ENTER Dining Area,Terminal 1,
