_time,msg_id,STEP,LOCATION,GATE
"""2018-12-15T16:38:00.000Z""",e9011cdc.6aa5,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-15T16:29:00.000Z""",e9011cdc.6aa5,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-22T10:43:00.000Z""",92136073.d1ce7,ENTER Departure Hall,Terminal 1,
"""2018-04-27T06:54:00.000Z""",2576550c.85ccaa,ENTER Departure Hall,Terminal 1,
"""2018-04-27T07:27:00.000Z""",2576550c.85ccaa,LEAVE Check-In Area,Terminal 1,
"""2018-04-27T07:09:00.000Z""",2576550c.85ccaa,ENTER Check-In Area,Terminal 1,
"""2018-10-22T05:14:00.000Z""",75757fc5.b0aee,ENTER Departure Hall,Terminal 1,
"""2018-10-22T05:34:00.000Z""",75757fc5.b0aee,LEAVING Departure Hall,Terminal 1,
"""2018-07-16T08:24:00.000Z""",8f906f77.cc697,ENTER Departure Hall,Terminal 1,
"""2018-07-16T08:48:00.000Z""",8f906f77.cc697,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-16T08:39:00.000Z""",8f906f77.cc697,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-01T11:33:00.000Z""",dc63605.55ce3a,ENTER Departure Hall,Terminal 1,
"""2018-03-01T11:44:00.000Z""",dc63605.55ce3a,LEAVE Check-In Area,Terminal 1,
"""2018-03-01T11:38:00.000Z""",dc63605.55ce3a,ENTER Check-In Area,Terminal 1,
"""2018-02-02T05:00:00.000Z""",e03af3bc.191a7,ENTER Departure Hall,Terminal 1,
"""2018-02-02T05:16:00.000Z""",e03af3bc.191a7,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-02T05:10:00.000Z""",e03af3bc.191a7,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-29T07:35:00.000Z""",fc2fa832.df4398,ENTER Departure Hall,Terminal 1,
"""2018-08-20T10:07:00.000Z""",63f4148c.58ffbc,ENTER Departure Hall,Terminal 1,
"""2018-10-29T11:54:00.000Z""",7fd571c8.d0f64,ENTER Departure Hall,Terminal 1,
"""2018-10-29T12:05:00.000Z""",7fd571c8.d0f64,LEAVE Check-In Area,Terminal 1,
"""2018-10-29T11:59:00.000Z""",7fd571c8.d0f64,ENTER Check-In Area,Terminal 1,
"""2018-04-16T09:29:00.000Z""",f673a450.d02158,ENTER Departure Hall,Terminal 1,
"""2018-04-16T09:39:00.000Z""",f673a450.d02158,LEAVING Departure Hall,Terminal 1,
"""2018-11-06T06:40:00.000Z""",5d5655ca.f4e31c,ENTER Departure Hall,Terminal 1,
"""2018-11-06T06:56:00.000Z""",5d5655ca.f4e31c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-06T06:50:00.000Z""",5d5655ca.f4e31c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-02T09:57:00.000Z""",48165db4.9076b4,ENTER Departure Hall,Terminal 1,
"""2018-04-02T10:05:00.000Z""",48165db4.9076b4,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-02T10:02:00.000Z""",48165db4.9076b4,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-15T06:54:00.000Z""",c26140aa.95ac5,ENTER Departure Hall,Terminal 1,
"""2018-06-15T07:18:00.000Z""",c26140aa.95ac5,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-15T07:09:00.000Z""",c26140aa.95ac5,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-06T05:57:00.000Z""",54585c44.3c3b24,ENTER Departure Hall,Terminal 1,
"""2018-04-23T10:01:00.000Z""",83cba5df.a7e008,ENTER Departure Hall,Terminal 1,
"""2018-12-17T16:39:00.000Z""",8f33d33d.6ad34,ENTER Departure Hall,Terminal 1,
"""2018-12-17T17:12:00.000Z""",8f33d33d.6ad34,LEAVE Check-In Area,Terminal 1,
"""2018-12-17T16:54:00.000Z""",8f33d33d.6ad34,ENTER Check-In Area,Terminal 1,
"""2018-06-25T06:56:00.000Z""",11ff5d0.55d52a3,ENTER Departure Hall,Terminal 1,
"""2018-06-25T07:26:00.000Z""",11ff5d0.55d52a3,LEAVING Departure Hall,Terminal 1,
"""2018-08-16T06:07:00.000Z""",fc45aee9.ac81,ENTER Departure Hall,Terminal 1,
"""2018-08-16T06:31:00.000Z""",fc45aee9.ac81,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-16T06:22:00.000Z""",fc45aee9.ac81,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-25T13:07:00.000Z""",d1cfe4b4.3cafc8,ENTER Departure Hall,Terminal 1,
"""2018-12-25T13:23:00.000Z""",d1cfe4b4.3cafc8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-25T13:17:00.000Z""",d1cfe4b4.3cafc8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-12T18:07:00.000Z""",3b7bcb39.258694,ENTER Departure Hall,Terminal 1,
"""2018-12-12T18:31:00.000Z""",3b7bcb39.258694,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-12T18:22:00.000Z""",3b7bcb39.258694,ENTER Baggage-Drop Area,Terminal 1,
"""2018-10-12T10:58:00.000Z""",8a866ac6.727198,ENTER Departure Hall,Terminal 1,
"""2018-10-12T11:06:00.000Z""",8a866ac6.727198,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-12T11:03:00.000Z""",8a866ac6.727198,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-15T05:35:00.000Z""",99c7bca0.a2c13,ENTER Departure Hall,Terminal 1,
"""2018-12-15T05:51:00.000Z""",99c7bca0.a2c13,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-15T05:45:00.000Z""",99c7bca0.a2c13,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-19T07:05:00.000Z""",5cc9ccd5.5f71c4,ENTER Departure Hall,Terminal 1,
"""2018-02-01T05:37:00.000Z""",84b91fec.c8873,ENTER Departure Hall,Terminal 1,
"""2018-02-01T05:59:00.000Z""",84b91fec.c8873,LEAVE Check-In Area,Terminal 1,
"""2018-02-01T05:47:00.000Z""",84b91fec.c8873,ENTER Check-In Area,Terminal 1,
"""2018-05-14T07:18:00.000Z""",76f13bf.55618c4,ENTER Departure Hall,Terminal 1,
"""2018-05-14T07:42:00.000Z""",76f13bf.55618c4,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-14T07:33:00.000Z""",76f13bf.55618c4,ENTER Baggage-Drop Area,Terminal 1,
"""2018-05-12T08:28:00.000Z""",355c8fa.36acf7,ENTER Departure Hall,Terminal 1,
"""2018-09-16T14:38:00.000Z""",313b8a5b.c2aa16,ENTER Departure Hall,Terminal 1,
"""2018-09-16T15:00:00.000Z""",313b8a5b.c2aa16,LEAVE Check-In Area,Terminal 1,
"""2018-09-16T14:48:00.000Z""",313b8a5b.c2aa16,ENTER Check-In Area,Terminal 1,
"""2018-10-27T04:37:00.000Z""",df77a610.d6e6a8,ENTER Departure Hall,Terminal 1,
"""2018-10-27T04:59:00.000Z""",df77a610.d6e6a8,LEAVE Check-In Area,Terminal 1,
"""2018-10-27T04:47:00.000Z""",df77a610.d6e6a8,ENTER Check-In Area,Terminal 1,
"""2018-07-11T08:36:00.000Z""",44101451.4ae81c,ENTER Departure Hall,Terminal 1,
"""2018-07-11T09:09:00.000Z""",44101451.4ae81c,LEAVE Check-In Area,Terminal 1,
"""2018-07-11T08:51:00.000Z""",44101451.4ae81c,ENTER Check-In Area,Terminal 1,
"""2018-12-24T07:17:00.000Z""",2e6b7692.9dc3fa,ENTER Departure Hall,Terminal 1,
"""2018-12-24T07:50:00.000Z""",2e6b7692.9dc3fa,LEAVE Check-In Area,Terminal 1,
"""2018-12-24T07:32:00.000Z""",2e6b7692.9dc3fa,ENTER Check-In Area,Terminal 1,
"""2018-12-12T13:46:00.000Z""",ea0073ff.cc4f7,ENTER Departure Hall,Terminal 1,
"""2018-12-12T14:06:00.000Z""",ea0073ff.cc4f7,LEAVING Departure Hall,Terminal 1,
"""2018-06-21T06:01:00.000Z""",4f3a8733.5ec0c8,ENTER Departure Hall,Terminal 1,
"""2018-06-21T06:25:00.000Z""",4f3a8733.5ec0c8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-06-21T06:16:00.000Z""",4f3a8733.5ec0c8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-06-12T04:19:00.000Z""",73ab71ab.82b07,ENTER Departure Hall,Terminal 1,
"""2018-09-20T10:29:00.000Z""",5851d5a3.25658c,ENTER Departure Hall,Terminal 1,
"""2018-09-20T10:40:00.000Z""",5851d5a3.25658c,LEAVE Check-In Area,Terminal 1,
"""2018-09-20T10:34:00.000Z""",5851d5a3.25658c,ENTER Check-In Area,Terminal 1,
"""2018-10-05T17:08:00.000Z""",21a0827c.04831e,ENTER Departure Hall,Terminal 1,
"""2018-10-05T17:32:00.000Z""",21a0827c.04831e,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-05T17:23:00.000Z""",21a0827c.04831e,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-04T16:14:00.000Z""",47d3f6ff.5624d8,ENTER Departure Hall,Terminal 1,
"""2018-05-10T08:52:00.000Z""",95f3581b.7b4cc8,ENTER Departure Hall,Terminal 1,
"""2018-08-18T11:28:00.000Z""",f01e16bb.18b9b8,ENTER Departure Hall,Terminal 1,
"""2018-08-18T11:39:00.000Z""",f01e16bb.18b9b8,LEAVE Check-In Area,Terminal 1,
"""2018-08-18T11:33:00.000Z""",f01e16bb.18b9b8,ENTER Check-In Area,Terminal 1,
"""2018-12-17T06:28:00.000Z""",1deb7788.fcafb8,ENTER Departure Hall,Terminal 1,
"""2018-12-17T06:44:00.000Z""",1deb7788.fcafb8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-12-17T06:38:00.000Z""",1deb7788.fcafb8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-14T14:11:00.000Z""",4f550458.c42edc,ENTER Departure Hall,Terminal 1,
"""2018-10-17T16:26:00.000Z""",8eb288cb.3b9058,ENTER Departure Hall,Terminal 1,
"""2018-10-17T16:56:00.000Z""",8eb288cb.3b9058,LEAVING Departure Hall,Terminal 1,
"""2018-11-28T13:10:00.000Z""",9296d59b.2c30f8,ENTER Departure Hall,Terminal 1,
"""2018-11-28T13:30:00.000Z""",9296d59b.2c30f8,LEAVING Departure Hall,Terminal 1,
"""2018-03-19T14:34:00.000Z""",efc3f9e8.8e6768,ENTER Departure Hall,Terminal 1,
"""2018-08-19T03:18:00.000Z""",1a160498.1b5f4b,ENTER Departure Hall,Terminal 1,
"""2018-08-19T03:40:00.000Z""",1a160498.1b5f4b,LEAVE Check-In Area,Terminal 1,
"""2018-08-19T03:28:00.000Z""",1a160498.1b5f4b,ENTER Check-In Area,Terminal 1,
"""2018-08-26T10:58:00.000Z""",8755e0c8.a44f1,ENTER Departure Hall,Terminal 1,
"""2018-08-26T11:06:00.000Z""",8755e0c8.a44f1,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-08-26T11:03:00.000Z""",8755e0c8.a44f1,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-16T17:40:00.000Z""",4931ce40.39c04,ENTER Departure Hall,Terminal 1,
"""2018-05-06T14:38:00.000Z""",6d6e89.12900178,ENTER Departure Hall,Terminal 1,
"""2018-05-06T15:00:00.000Z""",6d6e89.12900178,LEAVE Check-In Area,Terminal 1,
"""2018-05-06T14:48:00.000Z""",6d6e89.12900178,ENTER Check-In Area,Terminal 1,
"""2018-11-09T15:12:00.000Z""",fbcecd73.7a4e3,ENTER Departure Hall,Terminal 1,
"""2018-11-09T15:34:00.000Z""",fbcecd73.7a4e3,LEAVE Check-In Area,Terminal 1,
"""2018-11-09T15:22:00.000Z""",fbcecd73.7a4e3,ENTER Check-In Area,Terminal 1,
"""2018-05-08T14:51:00.000Z""",bfa5668d.ffcdc8,ENTER Departure Hall,Terminal 1,
"""2018-05-08T15:13:00.000Z""",bfa5668d.ffcdc8,LEAVE Check-In Area,Terminal 1,
"""2018-05-08T15:01:00.000Z""",bfa5668d.ffcdc8,ENTER Check-In Area,Terminal 1,
"""2018-08-10T13:22:00.000Z""",cfc721e4.09281,ENTER Departure Hall,Terminal 1,
"""2018-08-10T13:44:00.000Z""",cfc721e4.09281,LEAVE Check-In Area,Terminal 1,
"""2018-08-10T13:32:00.000Z""",cfc721e4.09281,ENTER Check-In Area,Terminal 1,
"""2018-10-08T17:03:00.000Z""",1956082b.dfef18,ENTER Departure Hall,Terminal 1,
"""2018-10-08T17:27:00.000Z""",1956082b.dfef18,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-10-08T17:18:00.000Z""",1956082b.dfef18,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-18T04:11:00.000Z""",d379f70d.a26c68,ENTER Departure Hall,Terminal 1,
"""2018-05-03T11:41:00.000Z""",74ccfb94.52bc24,ENTER Departure Hall,Terminal 1,
"""2018-05-03T11:52:00.000Z""",74ccfb94.52bc24,LEAVE Check-In Area,Terminal 1,
"""2018-05-03T11:46:00.000Z""",74ccfb94.52bc24,ENTER Check-In Area,Terminal 1,
"""2018-02-27T15:43:00.000Z""",712354ae.016c8c,ENTER Departure Hall,Terminal 1,
"""2018-02-27T16:05:00.000Z""",712354ae.016c8c,LEAVE Check-In Area,Terminal 1,
"""2018-02-27T15:53:00.000Z""",712354ae.016c8c,ENTER Check-In Area,Terminal 1,
"""2018-12-13T12:41:00.000Z""",f0fa87e3.227368,ENTER Departure Hall,Terminal 1,
"""2018-07-25T08:11:00.000Z""",a91f4771.96c838,ENTER Departure Hall,Terminal 1,
"""2018-05-12T05:52:00.000Z""",8a5de1a6.3c94,ENTER Departure Hall,Terminal 1,
"""2018-11-02T16:43:00.000Z""",26434b80.27ab74,ENTER Departure Hall,Terminal 1,
"""2018-08-24T12:24:00.000Z""",558f6287.66c65c,ENTER Departure Hall,Terminal 1,
"""2018-08-24T12:46:00.000Z""",558f6287.66c65c,LEAVE Check-In Area,Terminal 1,
"""2018-08-24T12:34:00.000Z""",558f6287.66c65c,ENTER Check-In Area,Terminal 1,
"""2018-05-15T07:28:00.000Z""",6eb84686.0cf3f8,ENTER Departure Hall,Terminal 1,
"""2018-05-15T07:52:00.000Z""",6eb84686.0cf3f8,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-15T07:43:00.000Z""",6eb84686.0cf3f8,ENTER Baggage-Drop Area,Terminal 1,
"""2018-09-25T05:49:00.000Z""",6686358f.318cdc,ENTER Departure Hall,Terminal 1,
"""2018-12-04T12:15:00.000Z""",ea16cc1a.8c548,ENTER Departure Hall,Terminal 1,
"""2018-07-20T05:26:00.000Z""",87a503f4.068da,ENTER Departure Hall,Terminal 1,
"""2018-07-13T07:08:00.000Z""",66577484.dd13fc,ENTER Departure Hall,Terminal 1,
"""2018-02-22T06:48:00.000Z""",b34dbfe8.f189c,ENTER Departure Hall,Terminal 1,
"""2018-08-13T10:16:00.000Z""",ed7970c3.d8a65,ENTER Departure Hall,Terminal 1,
"""2018-10-05T17:17:00.000Z""",af127cdb.be849,ENTER Departure Hall,Terminal 1,
"""2018-10-05T17:50:00.000Z""",af127cdb.be849,LEAVE Check-In Area,Terminal 1,
"""2018-10-05T17:32:00.000Z""",af127cdb.be849,ENTER Check-In Area,Terminal 1,
"""2018-12-15T09:51:00.000Z""",e9db38b3.621388,ENTER Departure Hall,Terminal 1,
"""2018-12-15T10:24:00.000Z""",e9db38b3.621388,LEAVE Check-In Area,Terminal 1,
"""2018-12-15T10:06:00.000Z""",e9db38b3.621388,ENTER Check-In Area,Terminal 1,
"""2018-04-14T04:05:00.000Z""",19e6eab5.728625,ENTER Departure Hall,Terminal 1,
"""2018-04-14T04:21:00.000Z""",19e6eab5.728625,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-14T04:15:00.000Z""",19e6eab5.728625,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-03T09:28:00.000Z""",453803a3.10ed6c,ENTER Departure Hall,Terminal 1,
"""2018-06-02T12:10:00.000Z""",f324978a.a8b908,ENTER Departure Hall,Terminal 1,
"""2018-06-02T12:32:00.000Z""",f324978a.a8b908,LEAVE Check-In Area,Terminal 1,
"""2018-06-02T12:20:00.000Z""",f324978a.a8b908,ENTER Check-In Area,Terminal 1,
"""2018-06-13T04:32:00.000Z""",80c37ea8.5ecb4,ENTER Departure Hall,Terminal 1,
"""2018-06-13T04:54:00.000Z""",80c37ea8.5ecb4,LEAVE Check-In Area,Terminal 1,
"""2018-06-13T04:42:00.000Z""",80c37ea8.5ecb4,ENTER Check-In Area,Terminal 1,
"""2018-02-24T15:11:00.000Z""",5bdb5468.74d36c,ENTER Departure Hall,Terminal 1,
"""2018-02-24T15:27:00.000Z""",5bdb5468.74d36c,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-02-24T15:21:00.000Z""",5bdb5468.74d36c,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-12T13:32:00.000Z""",be205ccd.ff429,ENTER Departure Hall,Terminal 1,
"""2018-03-02T16:49:00.000Z""",defa8108.b2977,ENTER Departure Hall,Terminal 1,
"""2018-07-04T07:39:00.000Z""",9b7dd70d.5f34c8,ENTER Departure Hall,Terminal 1,
"""2018-07-05T15:21:00.000Z""",aca3dca2.ccc6d,ENTER Departure Hall,Terminal 1,
"""2018-07-05T15:54:00.000Z""",aca3dca2.ccc6d,LEAVE Check-In Area,Terminal 1,
"""2018-07-05T15:36:00.000Z""",aca3dca2.ccc6d,ENTER Check-In Area,Terminal 1,
"""2018-09-03T15:10:00.000Z""",da39de91.7cfa1,ENTER Departure Hall,Terminal 1,
"""2018-09-03T15:43:00.000Z""",da39de91.7cfa1,LEAVE Check-In Area,Terminal 1,
"""2018-09-03T15:25:00.000Z""",da39de91.7cfa1,ENTER Check-In Area,Terminal 1,
"""2018-03-22T05:50:00.000Z""",11d91bc6.9b76b4,ENTER Departure Hall,Terminal 1,
"""2018-03-22T06:12:00.000Z""",11d91bc6.9b76b4,LEAVE Check-In Area,Terminal 1,
"""2018-03-22T06:00:00.000Z""",11d91bc6.9b76b4,ENTER Check-In Area,Terminal 1,
"""2018-09-24T09:58:00.000Z""",74eda39a.3acbcc,ENTER Departure Hall,Terminal 1,
"""2018-09-24T10:09:00.000Z""",74eda39a.3acbcc,LEAVE Check-In Area,Terminal 1,
"""2018-09-24T10:03:00.000Z""",74eda39a.3acbcc,ENTER Check-In Area,Terminal 1,
"""2018-05-10T05:55:00.000Z""",c27de78.a86d218,ENTER Departure Hall,Terminal 1,
"""2018-05-10T06:11:00.000Z""",c27de78.a86d218,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-10T06:05:00.000Z""",c27de78.a86d218,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-11T17:29:00.000Z""",6bf6edd.c9e9114,ENTER Departure Hall,Terminal 1,
"""2018-03-26T13:19:00.000Z""",78a00eec.3a2d3,ENTER Departure Hall,Terminal 1,
"""2018-09-29T08:13:00.000Z""",93e427bd.fe4be8,ENTER Departure Hall,Terminal 1,
"""2018-05-21T11:58:00.000Z""",f4058850.f89a78,ENTER Departure Hall,Terminal 1,
"""2018-04-17T03:50:00.000Z""",f64fa322.d88ab,ENTER Departure Hall,Terminal 1,
"""2018-04-17T04:06:00.000Z""",f64fa322.d88ab,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-17T04:00:00.000Z""",f64fa322.d88ab,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-10T07:44:00.000Z""",cfa6f2a4.95bf3,ENTER Departure Hall,Terminal 1,
"""2018-04-05T11:39:00.000Z""",92f6fb91.5496c8,ENTER Departure Hall,Terminal 1,
"""2018-06-27T06:10:00.000Z""",77801406.1a94ac,ENTER Departure Hall,Terminal 1,
"""2018-09-14T03:08:00.000Z""",65e99134.74842,ENTER Departure Hall,Terminal 1,
"""2018-05-14T13:43:00.000Z""",66ce7b1d.6a36a4,ENTER Departure Hall,Terminal 1,
"""2018-05-14T14:05:00.000Z""",66ce7b1d.6a36a4,LEAVE Check-In Area,Terminal 1,
"""2018-05-14T13:53:00.000Z""",66ce7b1d.6a36a4,ENTER Check-In Area,Terminal 1,
"""2018-09-11T17:08:00.000Z""",f37d7428.2966e8,ENTER Departure Hall,Terminal 1,
"""2018-09-11T17:41:00.000Z""",f37d7428.2966e8,LEAVE Check-In Area,Terminal 1,
"""2018-09-11T17:23:00.000Z""",f37d7428.2966e8,ENTER Check-In Area,Terminal 1,
"""2018-08-09T13:53:00.000Z""",a9b907d1.fa9a98,ENTER Departure Hall,Terminal 1,
"""2018-08-09T14:13:00.000Z""",a9b907d1.fa9a98,LEAVING Departure Hall,Terminal 1,
"""2018-05-29T07:42:00.000Z""",2331cf4c.1a94,ENTER Departure Hall,Terminal 1,
"""2018-05-29T08:06:00.000Z""",2331cf4c.1a94,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-05-29T07:57:00.000Z""",2331cf4c.1a94,ENTER Baggage-Drop Area,Terminal 1,
"""2018-03-17T05:38:00.000Z""",7e50b866.706478,ENTER Departure Hall,Terminal 1,
"""2018-10-20T08:04:00.000Z""",e57caae7.c74d58,ENTER Departure Hall,Terminal 1,
"""2018-08-20T07:55:00.000Z""",8ffb15cd.6834b8,ENTER Departure Hall,Terminal 1,
"""2018-07-11T05:04:00.000Z""",ed5ffeab.cd85d,ENTER Departure Hall,Terminal 1,
"""2018-07-11T05:26:00.000Z""",ed5ffeab.cd85d,LEAVE Check-In Area,Terminal 1,
"""2018-07-11T05:14:00.000Z""",ed5ffeab.cd85d,ENTER Check-In Area,Terminal 1,
"""2018-12-25T15:42:00.000Z""",a8db260.f2542d8,ENTER Departure Hall,Terminal 1,
"""2018-12-25T16:02:00.000Z""",a8db260.f2542d8,LEAVING Departure Hall,Terminal 1,
"""2018-12-12T04:10:00.000Z""",99591500.fd5e38,ENTER Departure Hall,Terminal 1,
"""2018-12-12T04:30:00.000Z""",99591500.fd5e38,LEAVING Departure Hall,Terminal 1,
"""2018-10-20T13:33:00.000Z""",1e54bf57.787771,ENTER Departure Hall,Terminal 1,
"""2018-04-23T05:43:00.000Z""",79800a07.b1b3f4,ENTER Departure Hall,Terminal 1,
"""2018-04-23T06:05:00.000Z""",79800a07.b1b3f4,LEAVE Check-In Area,Terminal 1,
"""2018-04-23T05:53:00.000Z""",79800a07.b1b3f4,ENTER Check-In Area,Terminal 1,
"""2018-03-01T12:23:00.000Z""",1a0a3087.3ccc6f,ENTER Departure Hall,Terminal 1,
"""2018-03-01T12:34:00.000Z""",1a0a3087.3ccc6f,LEAVE Check-In Area,Terminal 1,
"""2018-03-01T12:28:00.000Z""",1a0a3087.3ccc6f,ENTER Check-In Area,Terminal 1,
"""2018-06-30T11:45:00.000Z""",6e8903ae.33b0ac,ENTER Departure Hall,Terminal 1,
"""2018-06-30T11:56:00.000Z""",6e8903ae.33b0ac,LEAVE Check-In Area,Terminal 1,
"""2018-06-30T11:50:00.000Z""",6e8903ae.33b0ac,ENTER Check-In Area,Terminal 1,
"""2018-10-17T17:28:00.000Z""",c890aed4.73277,ENTER Departure Hall,Terminal 1,
"""2018-09-24T16:05:00.000Z""",6977a420.93b28c,ENTER Departure Hall,Terminal 1,
"""2018-12-08T06:26:00.000Z""",e892c738.3fb9a8,ENTER Departure Hall,Terminal 1,
"""2018-03-01T15:40:00.000Z""",2c0ebc67.ce98b4,ENTER Departure Hall,Terminal 1,
"""2018-08-16T13:54:00.000Z""",f5ce6378.40de6,ENTER Departure Hall,Terminal 1,
"""2018-08-16T14:14:00.000Z""",f5ce6378.40de6,LEAVING Departure Hall,Terminal 1,
"""2018-09-23T14:43:00.000Z""",264b1d31.4ceeb2,ENTER Departure Hall,Terminal 1,
"""2018-02-20T14:21:00.000Z""",aeeef4f4.ce6708,ENTER Departure Hall,Terminal 1,
"""2018-02-20T14:43:00.000Z""",aeeef4f4.ce6708,LEAVE Check-In Area,Terminal 1,
"""2018-02-20T14:31:00.000Z""",aeeef4f4.ce6708,ENTER Check-In Area,Terminal 1,
"""2018-07-16T07:02:00.000Z""",6b9eb0e6.804b5,ENTER Departure Hall,Terminal 1,
"""2018-07-16T07:26:00.000Z""",6b9eb0e6.804b5,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-07-16T07:17:00.000Z""",6b9eb0e6.804b5,ENTER Baggage-Drop Area,Terminal 1,
"""2018-12-09T04:25:00.000Z""",3c4b8b1.84e5374,ENTER Departure Hall,Terminal 1,
"""2018-10-07T16:03:00.000Z""",9e800215.2c121,ENTER Departure Hall,Terminal 1,
"""2018-09-15T10:45:00.000Z""",8d53a80d.7ba218,ENTER Departure Hall,Terminal 1,
"""2018-09-15T10:56:00.000Z""",8d53a80d.7ba218,LEAVE Check-In Area,Terminal 1,
"""2018-09-15T10:50:00.000Z""",8d53a80d.7ba218,ENTER Check-In Area,Terminal 1,
"""2018-02-08T16:07:00.000Z""",3f4e12a1.42ba1e,ENTER Departure Hall,Terminal 1,
"""2018-02-08T16:40:00.000Z""",3f4e12a1.42ba1e,LEAVE Check-In Area,Terminal 1,
"""2018-02-08T16:22:00.000Z""",3f4e12a1.42ba1e,ENTER Check-In Area,Terminal 1,
"""2018-11-11T17:12:00.000Z""",b0733004.dabe4,ENTER Departure Hall,Terminal 1,
"""2018-11-11T17:36:00.000Z""",b0733004.dabe4,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-11T17:27:00.000Z""",b0733004.dabe4,ENTER Baggage-Drop Area,Terminal 1,
"""2018-04-17T08:02:00.000Z""",21174063.dba52,ENTER Departure Hall,Terminal 1,
"""2018-04-17T08:26:00.000Z""",21174063.dba52,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-17T08:17:00.000Z""",21174063.dba52,ENTER Baggage-Drop Area,Terminal 1,
"""2018-11-05T05:16:00.000Z""",34ec0de.283aaf2,ENTER Departure Hall,Terminal 1,
"""2018-11-05T05:32:00.000Z""",34ec0de.283aaf2,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-11-05T05:26:00.000Z""",34ec0de.283aaf2,ENTER Baggage-Drop Area,Terminal 1,
"""2018-07-04T11:06:00.000Z""",18444395.66406c,ENTER Departure Hall,Terminal 1,
"""2018-12-22T12:39:00.000Z""",1d910e10.aa0b92,ENTER Departure Hall,Terminal 1,
"""2018-02-14T16:55:00.000Z""",b138f522.b7ec68,ENTER Departure Hall,Terminal 1,
"""2018-02-14T17:28:00.000Z""",b138f522.b7ec68,LEAVE Check-In Area,Terminal 1,
"""2018-02-14T17:10:00.000Z""",b138f522.b7ec68,ENTER Check-In Area,Terminal 1,
"""2018-05-10T08:40:00.000Z""",b8696869.fb1658,ENTER Departure Hall,Terminal 1,
"""2018-05-10T09:10:00.000Z""",b8696869.fb1658,LEAVING Departure Hall,Terminal 1,
"""2018-04-15T16:37:00.000Z""",288498d2.c74958,ENTER Departure Hall,Terminal 1,
"""2018-04-15T17:01:00.000Z""",288498d2.c74958,LEAVE Baggage-Drop Area,Terminal 1,
"""2018-04-15T16:52:00.000Z""",288498d2.c74958,ENTER Baggage-Drop Area,Terminal 1,
"""2018-02-26T11:06:00.000Z""",2a76cb92.0206e4,ENTER Departure Hall,Terminal 1,
"""2018-04-08T05:48:00.000Z""",4530242a.6ed08c,ENTER Departure Hall,Terminal 1,
"""2018-11-28T07:17:00.000Z""",a7017f23.00cea,ENTER Departure Hall,Terminal 1,
"""2018-11-28T07:50:00.000Z""",a7017f23.00cea,LEAVE Check-In Area,Terminal 1,
"""2018-11-28T07:32:00.000Z""",a7017f23.00cea,ENTER Check-In Area,Terminal 1,
"""2018-05-28T11:31:00.000Z""",8a4f2655.017cb8,ENTER Departure Hall,Terminal 1,
